part_id_std,part_id_raw,Item Description,Supplier Name,Supplier PN,PSW,PSW Type,PSW Sub Type,YPN Status,Handling Manual,FAR Status,PPAP Details,psw_ok,has_handling_manual,far_ok
7116333202,7116333202,Terminal Other Female 0.64Mm Unsealed,Molex Europe,34230-0001,342300001,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
7116390002,7116390002,Terminal Mx 150 Female 1.5Mm Unsealed,Molex Interconnect Gmbh,33012-2023,30012-2023,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7116410302,7116410302,Terminal Yesc Female 1.5Mm Sealed,Yel-Bl,7116-4103-02EU,,M,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
70096933,70096933,Eyelet Terminal 6.4Mm,Yna Cps,7009-6933,BEAMS,PSW,PPAP LEVEL 4,Common,Does Not Exist,OK,OK,True,True,True
7116415002,7116415002,Terminal Yesc Female 2.8Mm Sealed,Yel-Bl,7116-4150-02,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
72829801,72829801,Connector 3P Get Black,Molex Europe,310671070,31067-31068-31072-31073-1070,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7116415602,7116415602,Terminal Mcp Female 2.8Mm Unsealed,Te Connectivity Morocco Sarl,1-0968851-1,1-0968851-1,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,True,True,False
72833663,72833663,Connector 4P Get Black,Molex Europe,310681010,31067-1010 -1011_31068-1010 - 1011_31072-1010_31073-1010 -1011,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
7116415702,7116415702,Terminal Mcp Female 2.8Mm Unsealed,Te Connectivity Emea,1-0968849-1,1-0968849-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7116424502,7116424502,Terminal 090 Female 2.3Mm Sealed,Yc Purchasing (Yazaki Corp),7116-4245-02,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7116439506,7116439506,Terminal Get Female Othermm Unsealed,Te Connectivity Emea,2-1393366-2,2-1393366-2_2-1393367-2,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7116451202,7116451202,Terminal Gt 150 Female 1.5Mm Unsealed,Aptiv Services Deutschland Gmbh - Neumarkt,12191811,12191811,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7116455102,7116455102,Terminal Apex Female 2.8Mm Sealed,Yna Cps,7116-4551-02,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7116472702,7116472702,Terminal 025 Female 0.64Mm Sealed,Yc Purchasing (Yazaki Corp),7116-4727-02,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
7116488702,7116488702,Terminal 110 Female 2.8Mm Sealed,Te Connectivity Emea,1326032-2,0-1326032-2,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7116505302,7116505302,Terminal Mx 150 Female 1.5Mm Sealed,Molex Europe,34083-3001,340833001,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7116511902,7116511902,Terminal 110 Female 2.8Mm Sealed,Te Connectivity Emea,1326032-1,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
72988863,72988863,Connector 33P Other Natural,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,35571082,35571082,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7116806002,7116806002,Terminal Mt Ii Female 1.6Mm Sealed,Te Connectivity Emea,0-0964274-2,0-0964274-2,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7119140530,7119140530,Socket Housing 20P Black,Te Connectivity Emea,1-968322-1,1-0968322-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
73415042,73415042,Socket W:019.5 H:023.5 D:029.9 C:Na,Pkc Segu Systemelektrik Gmbh,71 9 4000,2M5A-13K370-FB,PSW,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,True,True,False
7119140640,7119140640,Socket Housing 20P Light Gray,Te Connectivity Emea,2-968322-1,2-0968322-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
73754892,73754892,13 Pin Socket Cable Harness With Socket Seal L430,Eh Connector Ab,32074-7,,,,Deleted,OK,To Be Requested,To Be Requested,False,True,False
7119153830,7119153830,Socket Housing 3P Black,Te Connectivity Emea,1-1718346-1,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7119667230,7119667230,Connector 20P Mqs Black,Te Connectivity Emea,1-1563337-1,1-1563337-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7123231130,7123231130,Connector 1P 250 Black,Te Connectivity Emea,154719,,PSW,PPAP LEVEL 1,Common,OK,OK,OK,False,True,True
7123912530,7123912530,Connector 2P Other Black,Te Connectivity Emea,926521-2,,PSW,PPAP LEVEL 1,Common,Requested,To Be Requested,OK,False,True,False
7134438830,7134438830,Routing Cover Black,Te Connectivity Emea,0-0965577-1,0-0965577-1,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7147037630,7147037630,Cable Tie 100Mm,Hellermanntyton - Germany,118-04700,118-04700,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7152508730,7152508730,Band Clip 196Mm,Tti (3Pl Affiliate),7152-5087-30,BEAMS,PSW,PPAP LEVEL 4,Common,OK,OK,OK,True,True,True
7152533030,7152533030,Connector Clip,Hellermanntyton - Germany,151-01244,151-01244,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7152540230,7152540230,Connector Clip,Hellermanntyton - Germany,151-01199,151-01199,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7152546430,7152546430,Connector Clip,Hellermanntyton - Germany,151-01296,151-01296,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7152550430,7152550430,Connector Clip,Hellermanntyton - Germany,133-03557,13303557,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7152552030,7152552030,Connector Clip,Hellermanntyton - Germany,151-01295,151-01295,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7152564430,7152564430,Connector Clip,Yel-Bl,7152-5644-30,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
7157303840,7157303840,Single Wire Seal Light Gray,Te Connectivity Emea,0-0828920-1,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7157334540,7157334540,Single Wire Seal Gray,Te Connectivity Emea,0-0963530-1,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7157339660,7157339660,Single Wire Seal Green,Ycic (32Ac),7157-3396-60,E-1644-00,PSW,PPAP LEVEL 2,Common,To Be Requested,OK,OK,True,True,True
7157387370,7157387370,Single Wire Seal Yellow,Yc Purchasing (Yazaki Corp),7157-3873-70,7157-3873-70,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7157387440,7157387440,Single Wire Seal Light Gray,Yc Purchasing (Yazaki Corp),7157-3874-40,7157-3874-40,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7157832240,7157832240,Cavity Seal / Blind Plug Light Gray,Tti Distribution Center Delphi,15316894,15316894,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7157878960,7157878960,Cavity Seal / Blind Plug Green,Yel-Bl,7157-8789-60,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7158303190,7158303190,Single Wire Seal Blue,Yel-Bl,7158-3031-90,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7158308060,7158308060,Cavity Seal / Blind Plug Green,Yel-Bl,7158-3080-60,,PSW,PPAP LEVEL 1,Common,OK,OK,OK,False,True,True
7116206402,7116206402,Relay Terminal,Yel-Bl,7116-2064-02,361330YF20005B,PSW,PPAP LEVEL 3,Deleted,OK,To Be Requested,OK,True,True,False
7158316940,7158316940,Cavity Seal / Blind Plug Light Gray,Yc Purchasing (Yazaki Corp),7158-3169-40,,PSW,PPAP LEVEL 1,Common,OK,OK,OK,False,True,True
7158330990,7158330990,Single Wire Seal Blue,Yel-Bl,7158-3309-90,7165-0241,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7158369250,7158369250,Single Wire Seal Pink,Yel-Bl,7158-3692-50,,PSW,PPAP LEVEL 4,Common,Requested,To Be Requested,OK,False,True,False
7158379060,7158379060,Single Wire Seal Green,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,F676000,F676000_13791654,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7158734270,7158734270,Cavity Seal / Blind Plug Yellow,Te Connectivity Emea,284583-1,0-0284583-1,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7158805530,7158805530,Tape Clip,A. Raymond Loerrach,018689000,018689000_FORD,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7172515560,7172515560,Cavity Seal / Blind Plug Green,Yel-Bl,7172-5155-60,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7172562240,7172562240,Single Wire Seal Light Gray,Yel-Bl,7172-5622-40,,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,False,True,False
7172571350,7172571350,Single Wire Seal,Yel-Bl,7172-5713-50,,M,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,False,True,False
7172571440,7172571440,Single Wire Seal Light Gray,Yel-Bl,7172-5714-40,,PSW,PPAP LEVEL 3,Common,Requested,OK,OK,False,True,True
7172574390,7172574390,Single Wire Seal Blue,Aptiv Services Deutschland Gmbh - Wuppertal,13834623,13834623,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7172587020,7172587020,Single Wire Seal Purple,Tti Distribution Center Delphi,33387255,33387255,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7172587150,7172587150,Single Wire Seal Red,Aptiv Services Deutschland Gmbh - Wuppertal,13834630,13834630,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7173105480,7173105480,"Deray-Duomelt 15-1,5/85 L=10Mm",Dsg Canusa Gmbh,6210001508D,,PSW,PPAP LEVEL 3,Common,To Be Requested,To Be Requested,OK,False,True,False
7173169610,7173169610,Lever,Yel-Bl,7173-1696-10,7173-1696-10,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7173335850,7173335850,Cavity Seal / Blind Plug Orange,Molex Europe,348691023,348691023,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7174174330,7174174330,Cvr Wir Conn,Te Connectivity Emea,1-1452914-1,1-1452914-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7174188330,7174188330,Lock Strain Rlf,Aptiv Services Deutschland Gmbh - Dcs Trade Goods,33189094,33189094,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
7174192030,7174192030,Delete Cap,Molex Europe,348681010,34868-1010,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7174194730,7174194730,Routing Cover Black,Te Connectivity Emea,2203980-1,2203980-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7174201830,7174201830,Routing Cover Black,Sews-Ce Ltd. (Distribution),6911-6579,69116579,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7174220530,7174220530,Wire Shield 40 Way Airbag 90 Degree Wire Exit,Te Connectivity Emea,2349970-1,0-2349970-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7174220630,7174220630,Box Cover Black,Te Connectivity Emea,0-2349972-1,0-2349972-1,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,True,True,False
7174280130,7174280130,45O Wire Dress Cover,Te Connectivity Emea,2401839-1,2401839-1,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
7174282230,7174282230,Cvr Wir Conn,"Wdp (Mattawan, Mi Usa)",6001566902A,	6001566902A  ,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7176709230,7176709230,Channel,Hellermanntyton Morocco Sarl Au,133-08973,,M,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,False,True,False
7176709330,7176709330,Channel,Hellermanntyton Morocco Sarl Au,133-08986,,M,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,False,True,False
7176709430,7176709430,Channel,Plaskar Plastik Enjeksiyon Oto Yedek,1M7176709430,1MPZ3T-14A390-CKA,M,PPAP LEVEL 3,Common,To Be Requested,To Be Requested,OK,True,True,False
7176742130,7176742130,Channel,Hellermanntyton Morocco Sarl Au,133-08984,,M,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,False,True,False
7176762930,7176762930,Channel,Ocak Kalip Makina Imalat San Ve Tic As,7176-7629-30,7176-7629-30,M,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
7176770230,7176770230,Lv Pdu Lid,Ocak Kalip Makina Imalat San Ve Tic As,7176-7702-30,7176-7702-30,M,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
7176770330,7176770330,Channel,Ocak Kalip Makina Imalat San Ve Tic As,212617,7176-7703-30,M,PPAP LEVEL 3,Common,Does Not Exist,OK,OK,True,True,True
7183384930,7183384930,Connector 6P Get+Unknown Black,Molex Europe,310731010,31067-1010 -1011_31068-1010 - 1011_31072-1010_31073-1010 -1011,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7189323930,7189323930,Connector 8P Other Black,Molex Europe,347910080,34791-0080,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7189954930,7189954930,Connector 2P Other Black,Te Connectivity Emea,2291326-1,0-2291326-1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7194321330,7194321330,Textile Sleeve 19Mm L:115Mm B,Federal Mogul Europe,CRUSHSHIELD 2442 19X115MM BK,2774001903M0115H,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7194403530,7194403530,Crushshield 2442 13X245Mm Bk,Federal Mogul Europe,CRUSHSHIELD 2442 13X245MM BK,CRUSHSHIELD 2442 13X245MM BK,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7195184802,7195184802,Terminal 110 Male 2.8Mm Unsealed,Sews-Ce Ltd. (Distribution),8230-5260,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
7195201802,7195201802,Terminal 110 Male 2.8Mm Sealed,Sews-Ce Ltd. (Distribution),8230-5655,8230-5655,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7196005902,7196005902,Terminal Ctx150 Female 1.5Mm Unsealed,Molex Europe,34864-0412,348640412,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7196030706,7196030706,Terminal Mcp Female 1.2Mm Sealed,Yc Purchasing (Yazaki Corp),7196-0307-06,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7196044602,7196044602,Terminal 110 Female 2.8Mm Sealed,Yna Cps,7196-0446-02,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
74751582,74751582,13 Pin Socket Cable Harness With Socket Seal (Ford Transit V710) L350,Eh Connector Ab,32075-7,32075-7,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7196045006,7196045006,Terminal 110 Female 2.8Mm Sealed,Yel-Bl,7196-0450-06,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7196046102,7196046102,Terminal Other Female 0.64Mm Unsealed,Molex Interconnect Gmbh,34863-3412   ,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
74751747,74751747,Multimedia Harness 1390Mm,Rosenberger Automotive Cabling Kft.,90005939,90005939,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7196048206,7196048206,Terminal Get Female 1.2Mm Unsealed,Te Connectivity Emea,0-1924782-3,0-1924782-3,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7196053806,7196053806,Terminal Generation Y Female 0.64Mm Unsealed,Te Connectivity Emea,1-1456968-1,1-1456968-X,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
74751750,74751750,Multimedia Harness 1210Mm,Rosenberger Automotive Cabling Kft.,90005938,90005938,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
7196074206,7196074206,Terminal Get Female 1.2Mm Unsealed,Te Connectivity Emea,0-1924879-2,0-1924879-2,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
74751872,74751872,Multimedia Harness 1860Mm,Molex Europe,1003146053,1003146053,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
74751873,74751873,Multimedia Harness 350Mm,Molex Europe,1003146048,1003146048,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
7196076606,7196076606,Terminal Get Female 0.64Mm Unsealed,Te Connectivity Emea,2-1393367-2,2-1393366-2_2-1393367-2,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7196076802,7196076802,Terminal Ctx150 Female 1.5Mm Unsealed,Molex Europe,348640411,34864-041X,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
74751899,74751899,Multimedia Harness 6600Mm,Molex Europe,2150526014,2150526014,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
74751900,74751900,Multimedia Harness 6100Mm,Molex Europe,2150526015,2150526015,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
74751901,74751901,Multimedia Harness 6500Mm,Molex Europe,2150526016,2150526016,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
74751902,74751902,Multimedia Harness 6200Mm,Molex Europe,2150526013,2150526013,PSW,PPAP LEVEL 2,Common,Requested,To Be Requested,OK,True,True,False
7196105202,7196105202,Terminal 050 Female 1.3Mm Unsealed,Te Connectivity Solutions Gmbh,0-2098583-2,0-2098583-2,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7196139206,7196139206,Terminal Unknown Female 8.0Mm Unsealed,Yel-Bl,7196-1392-06,,PSW,PPAP LEVEL 3,Common,Requested,OK,OK,False,True,True
7196156902,7196156902,Terminal Ocs Female 0.64Mm Unsealed,Yel-Bl,7196-1569-02,,PSW,PPAP LEVEL 4,Common,OK,To Be Requested,OK,False,True,False
7198103910,7198103910,Connector 8P Other Dark Gray,Molex Europe,347910082,34791-0082,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7198281730,7198281730,Connector 4P 025 Black,Yel-Bl,7198-2817-30,BEAMS,PSW,PPAP LEVEL 4,Common,OK,OK,OK,True,True,True
7203794002,7203794002,Trmnl Eylt Typ,Royal Die Americas,R-8582,R-8582,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7203794202,7203794202,Trmnl Eylt Typ,"Royal Die (Carol Stream, Il Usa)",R8573,R8573,PSW,PPAP LEVEL 3,Common,Does Not Exist,OK,OK,True,True,True
7203808402,7203808402,Overmold Trmnl Eylt Typ,"Royal Die (Carol Stream, Il Usa)",R8592,R8592,PSW,PPAP LEVEL 4,Common,Does Not Exist,OK,OK,True,True,True
7215504708,7215504708,Terminal Unknown Female Othermm Unsealed,Tti Distribution Center Delphi,13955307 ,13955307,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7216353006,7216353006,Terminal Mcon Female 1.2Mm Unsealed,Te Connectivity Emea,0-1452503-3,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7218195040,7218195040,Connector 16P Get Gray,Molex Europe,309681167,30968-10XX_11XX,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7228112530,7228112530,Connector 2P Other Black,Te Connectivity Emea,2-1437712-5,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
7229214630,7229214630,Socket Housing 4P Black,Te Connectivity Emea,1-0967325-1,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7235086130,7235086130,Grommet,Elastomer Solutions Gmbh,F_2991_190-B1,F_2991_190-B1,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7235086230,7235086230,Grommet,Elastomer Solutions Gmbh,F_2990_190-B,F_2990_190-B,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,True,True,False
7247027230,7247027230,Band Clip Assembly 140Mm,A. Raymond Czech Republic,168781000,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
7247044230,7247044230,Band Clip Assembly 213Mm,A. Raymond Loerrach,207579000,6G9T-14197-CPA,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7247067830,7247067830,Band Clip Assembly 203.9Mm,Yna Cps,7247-0678-30,BEAMS,PSW,PPAP LEVEL 4,Common,Does Not Exist,To Be Requested,OK,True,True,False
7247069830,7247069830,Band Clip Assembly 140Mm,A. Raymond Czech Republic,202609003,202609003,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7247075230,7247075230,Clip,Hellermanntyton - Germany,150-45292,150-45292,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
7247081530,7247081530,Band Clip Assembly 100Mm,Hellermanntyton - Germany,156-01589,Hellermann Collective PSW - 62416,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7247098930,7247098930,Band Clip Assembly 180Mm,A. Raymond Loerrach,082652006,082652006,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7247108130,7247108130,Tape Clip,Hellermanntyton - Germany,151-03403,Hellermann Collective PSW - 62416,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7247761330,7247761330,Band Clip Assembly 200Mm,Hellermanntyton - Germany,150-40591,Hellermann Collective PSW - 39538,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
74752091,74752091,Anr V710 Drvm Pia To 18C394 For Rcd L980,Md-Elektronik Gmbh,349527,349527,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
7247788930,7247788930,Band Clip Assembly 140Mm,A. Raymond Czech Republic,201807000,201807000,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
7252700330,7252700330,Band Clip Assembly 192.6Mm,A. Raymond Czech Republic,224721001,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
74752098,74752098,Ant V710 Ldw Coaxpia To 93A 94A W O Rvc L1460,Md Elektronik Gmbh,349532,349532,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
7252755040,7252755040,Ret Wir Hrns Other,Hellermanntyton - Germany,156-02663,156-02663,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
74752100,74752100,Ant V710 Ldw Rvc Drvm Pia To 93A L1460 4150 4520,Md Elektronik Gmbh,349504,349504,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
74752101,74752101,Ant V710 Ldw Rvc Pia To 93A L1460 4150,Md Elektronik Gmbh,349505,349505,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
74752102,74752102,Ant V710 Ldw Drvm Pia To 93A L4550,Md Elektronik Gmbh,349506,349506,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
74752103,74752103,Ant V710 Ldw Rvc Drvm Pia To 93A L1460 4550 4920,Md Elektronik Gmbh,349513,349513,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
74752104,74752104,Ant V710 Ldw Rvc Pia To 93A L4550:1460,Md Elektronik Gmbh,349514,349514,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
74752105,74752105,Ant V710 Ldw Drvm Pia To 93A L4920,Md Elektronik Gmbh,349515,349515,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
74752106,74752106,Ant V710 Ldw Rvc Drvm Together L1460 4450 4820,Md-Elektronik Gmbh,365001,365001,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
74752107,74752107,Ant V710 Ldw Rvc Drvm Together L1460 4450,Md-Elektronik Gmbh,365005,365005,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
74752108,74752108,Ant V710 Ldw Rvc Drvm Together L4820,Md-Elektronik Gmbh,365003,365003,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
74752109,74752109,Ant V710 Ldw Rvc Together L1460 4050,Md-Elektronik Gmbh,365002,365002,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,True,True,False
74752110,74752110,Ant V710 Ldw Rvc Drvm Together L1460 4050 4420,Md-Elektronik Gmbh,365004,365004,PSW,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,True,True,False
74752111,74752111,Ant V710 Drvm Together L4420,Md-Elektronik Gmbh,365006,365006,PSW,PPAP LEVEL 3,Common,Requested,To Be Requested,OK,True,True,False
74752112,74752112,Ant V710 Ldw Rvc Drvm Pia To 94A L1460 5500 5850,Md Elektronik Gmbh,349501,349501,PSW,PPAP LEVEL 3,Common,Requested,OK,OK,True,True,True
