Yazaki PN,BX726_BEV_JOB1+90_YMOK,BX726_BEV_JOB1+90_YRL,BX726_MCA_JOB1+90_YMOK,BX726_MCA_JOB1+90_YRL,BX726_GSR_TT_YMOK,BX726_GSR_TT_YRL,CX482_24MY_YBE,V710_B1_W2_HV_JOB1+90_YBE,V710_JOB1+90_YMO-K,V710_JOB1+90_YOT-G,V710_JOB1+90_YOT-K,V710_JOB1+90_YWTT,V710_B2_J74_JOB1+90_YMOK,V710_B2_J74_JOB1+90_YOT-G,V710_B2_J74_JOB1+90_YOT-K,V710_B2_J74_JOB1+90_YWTT,V710_HV_AWD_TT_YBE,V710_AWD_PP_YMOK,V710_AWD_TT_YOTG,V710_AWD_PP_YOTK,V710_AWD_PP_YWTT,FORD_V769_JOB1+180_HV_YRL,Item Description,Supplier Name,Supplier PN,Original Supplier Name,Original Supplier PN,Customer PN,Document Complete,IsCustomerDrawing,PSW Type,PSW Sub Type,Approved Date,PSW Date OK,PSW,Part Specification,Plant FAR,TDC Remarks,YPN Status,Handling Manual,Customer Engineering Approval,Promised Date,"IMDS STATUS
(Yes, No, N/A)",IMDS REMARKS,FAR Status,FAR Promised date,PPAP Details,BUHIN,R @R OK/NOK,Active Parts,YBE All Projects,YMO-K All Projects,YOT-G All Projects,YOT-K All Projects,YRL All Projects,YWTT All Projects,BX726 BEV,V769,BX726 MCA,BX726 GSR,V710 B1,CX482,V710 B2,V710 ICA AWD BEV,"Not 100% Approved
(Under Deviation)",Parts Under Deviation,part_id_raw,part_id_std,Approved Date_date,Approved Date_year,Approved Date_month,Approved Date_day,Approved Date_qtr,Approved Date_week,PSW Date OK_date,PSW Date OK_year,PSW Date OK_month,PSW Date OK_day,PSW Date OK_qtr,PSW Date OK_week,PSW_date,PSW_year,PSW_month,PSW_day,PSW_qtr,PSW_week,Promised Date_date,Promised Date_year,Promised Date_month,Promised Date_day,Promised Date_qtr,Promised Date_week,FAR Promised date_date,FAR Promised date_year,FAR Promised date_month,FAR Promised date_day,FAR Promised date_qtr,FAR Promised date_week
70521526,D,X,X,X,X,X,,X,X,,X,,X,,X,,D,,,X,,,Tape Clip,Hellermanntyton - Germany,151-01883,Hellermann,151-01883,,OK,OK,PSW,PPAP LEVEL 3,2019-03-15 00:00:00,NOT OK,151-01883,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,X,X,,X,X,,X,,X,X,X,,X,X,,,70521526,70521526,2019-03-15,2019.0,3.0,15.0,1.0,11,,,,,,,,,,,,,,,,,,,,,,,,
72380686,,,,,,,,,,,,,D,,,,,,,,,,Water Hose,Altan Plastik,PZ31-17A423-BB,Altan Plastik,PZ31-17A423-BB,,PSW not found.,OK,,,,Not OK,,,,"According to YMO-K, 72380686 has been replaced by 72380557",Deleted,To Be Requested,,,Yes,,To Be Requested,,To Be Requested,M2,OK,,,,,,,,,,,,,,,,,,72380686,72380686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72527840,,,,,,,,,D,,,,D,,,,,,,,,,"4X Fir Tree Oval, 12.5Mm Stand-Off With 4 Way Cable Tie Saddle And T50 Cable Tie Set",Hellermanntyton - Germany,156-02698,Hellermann,156-02698,,OK,OK,PSW,PPAP LEVEL 3,2022-06-30 00:00:00,NOT OK,156-02698,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,72527840,72527840,2022-06-30,2022.0,6.0,30.0,2.0,26,,,,,,,,,,,,,,,,,,,,,,,,
72832252,,,,,,,,,D,,,,D,,,,,,,,,,Connector 12P Amp+Mcp Natural,Te Connectivity Emea,7-0968972-1,Te Connectivity,7-0968972-1,,OK,OK,PSW,PPAP LEVEL 2,2020-11-27 00:00:00,NOT OK,7-968972-1,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,72832252,72832252,2020-11-27,2020.0,11.0,27.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
72833718,X,,X,,,,,,D,,,,D,,,,,,,,,,Connector 4P Get Gray,Molex Europe,31068-1011,Molex,31068-1011,,OK,OK,PSW,PPAP LEVEL 1,2019-05-22 00:00:00,NOT OK,31067-1010 -1011_31068-1010 - 1011_31072-1010_31073-1010 -1011,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,,,X,,X,,,,,,,,72833718,72833718,2019-05-22,2019.0,5.0,22.0,2.0,21,,,,,,,,,,,,,,,,,,,,,,,,
72931101,,,,,,,,,X,,,,D,,,,,,,,,,Temperature Sensor Assembly,Atc Semitec Ltd,103AT-11,Atc,103AT-11,,OK,OK,PSW,PPAP LEVEL 2,2021-04-12 00:00:00,NOT OK,,,,,Common,Requested,,,Yes,,To Be Requested,,OK,P,,X,,X,,,,,,,,,X,,,,,,72931101,72931101,2021-04-12,2021.0,4.0,12.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
70566302,,,,,,,,,,,X,,,,D,,,,,X,,,Harness Id Label,Yna Cps,7056-6302,Cg One America,Y66X100,,OK,OK,,,,,,,,This component does not require PPAP approval,Common,Requested,,,Yes,,To Be Requested,,OK,P,,X,,,,X,,,,,,,X,,,X,,,70566302,70566302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74750133,,,,,,,,,X,,,,D,,,,,,,,,,A2B Cable,Molex Europe,2150526000,Molex,215052-6000,,OK,OK,PSW,PPAP LEVEL 2,2023-02-28 00:00:00,NOT OK,2150526000,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74750133,74750133,2023-02-28,2023.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
74751871,,,,,,,,,X,,,,D,,,,,,,,,,Multimedia Harness 488Mm,Molex Europe,1006886036,Molex,100688-6036,,OK,OK,PSW,PPAP LEVEL 2,2023-02-06 00:00:00,NOT OK,1006886036,,,,Common,Requested,,,Yes,,To Be Requested,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74751871,74751871,2023-02-06,2023.0,2.0,6.0,1.0,6,,,,,,,,,,,,,,,,,,,,,,,,
74751874,,,,,,,,,X,,,,D,,,,,,,,,,Multimedia Harness 350Mm,Molex Europe,1006886007,Molex,100688-6007,,OK,OK,PSW,PPAP LEVEL 2,2023-02-06 00:00:00,NOT OK,1006886007,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74751874,74751874,2023-02-06,2023.0,2.0,6.0,1.0,6,,,,,,,,,,,,,,,,,,,,,,,,
74751875,,,,,,,,,X,,,,D,,,,,,,,,,Multimedia Harness 790Mm,Molex Europe,1006886037,Molex,100688-6037,,OK,OK,PSW,PPAP LEVEL 2,2023-04-11 00:00:00,NOT OK,1006886037,,,,Common,Requested,,,Yes,,To Be Requested,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74751875,74751875,2023-04-11,2023.0,4.0,11.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
74752034,,,,,,,,,D,,,,D,,,,,,,,,,Multimedia Harness 765Mm,Molex Europe,2150526012,Molex,215052-6012,,OK,OK,PSW,PPAP LEVEL 2,2023-04-11 00:00:00,NOT OK,2150526012,,,,Common,Requested,,,Yes,,To Be Requested,,OK,P2,,,,,,,,,,,,,,,,,,,74752034,74752034,2023-04-11,2023.0,4.0,11.0,2.0,15,,,,,,,,,,,,,,,,,,,,,,,,
74752069,,,,,,,,,D,,,,D,,,,,,,,,,Ant V710 Rvc Drvm Pia To 13B551 For Rcd L1110,Md-Elektronik Gmbh,349519,Md Elektronik,349519,,OK,OK,PSW,PPAP LEVEL 2,2023-01-25 00:00:00,NOT OK,349519,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,,,,,,,,,,,,,,,,,,74752069,74752069,2023-01-25,2023.0,1.0,25.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
74752070,,,,,,,,,D,,,,D,,,,,,,,,,Ant V710 Rvc Drvm Pia To 13B551 For Rcd L1110,Md-Elektronik Gmbh,349520,Md Elektronik,349520,,OK,OK,PSW,PPAP LEVEL 2,2023-01-25 00:00:00,NOT OK,349520,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,,,,,,,,,,,,,,,,,,74752070,74752070,2023-01-25,2023.0,1.0,25.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
74752071,,,,,,,,,D,,,,D,,,,,,,,,,Ant V710 Rvc Drvm Pia To 13B551 For Rcd L1110,Md-Elektronik Gmbh,349521,Md Elektronik,349521,,OK,OK,PSW,PPAP LEVEL 3,2023-02-28 00:00:00,NOT OK,349521,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,,,,,,,,,,,,,,,,,,74752071,74752071,2023-02-28,2023.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
74752072,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Rvc Drvm Pia To 13B551 Liftgate L1875,Md-Elektronik Gmbh,349522,Md Elektronik,349522,,OK,OK,PSW,PPAP LEVEL 3,2023-07-26 00:00:00,NOT OK,349522,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,74752072,74752072,2023-07-26,2023.0,7.0,26.0,3.0,30,,,,,,,,,,,,,,,,,,,,,,,,
74752074,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Liftgate Bezel Rvc Pia To 13B658 L400,Md-Elektronik Gmbh,349533,Md Elektronik,349533,,OK,OK,PSW,PPAP LEVEL 3,2023-01-25 00:00:00,NOT OK,349533,,,X1PO1DK7 has been replaced by 74752074,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74752074,74752074,2023-01-25,2023.0,1.0,25.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
74752083,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Rvc Drvm Pia To 13B551 Liftgate L1875,Md-Elektronik Gmbh,349523,Md Elektronik,349523,,OK,OK,PSW,PPAP LEVEL 3,2023-04-28 00:00:00,NOT OK,349523,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,74752083,74752083,2023-04-28,2023.0,4.0,28.0,2.0,17,,,,,,,,,,,,,,,,,,,,,,,,
74752084,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Ldw Camera Jumper L290,Md-Elektronik Gmbh,349531,Md Elektronik,349531,PZ3T-15B594-AA,OK,OK,PSW,PPAP LEVEL 3,2023-11-30 00:00:00,NOT OK,349531,,YMOK23-0063,,Common,OK,,,Yes,,OK,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74752084,74752084,2023-11-30,2023.0,11.0,30.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
74752085,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Ldw Camera Jumper L230,Md-Elektronik Gmbh,359756,Md Elektronik,359756,,OK,OK,PSW,PPAP LEVEL 3,2023-06-21 00:00:00,NOT OK,359756,,,,Common,OK,,,Yes,,To Be Requested,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74752085,74752085,2023-06-21,2023.0,6.0,21.0,2.0,25,,,,,,,,,,,,,,,,,,,,,,,,
71168251,,,,,,,,,X,,,,D,,D,,,,,,,,Lampen Sockel Kontakt Fuer Blinkleuchte Neu,Pkc Segu Systemelektrik Gmbh,S-07901356059-1,Pkc,S-07901356059-1,2M5T-14474-DB,OK,OK,PSW,PPAP LEVEL 2,2024-09-11 00:00:00,<3m,S-07901356059-1,,YMOK_24-0181,,Common,Requested,,,Yes,,OK,,OK,P1,,X,,X,,,,,,,,,X,,,,,,71168251,71168251,2024-09-11,2024.0,9.0,11.0,3.0,37,,,,,,,,,,,,,,,,,,,,,,,,
74752087,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Rvc Drvmpia To 17N400Liftgate L1-600 L2-775,Md Elektronik Gmbh,349528,Md Elektronik,349528,PZ3T-14H057-ECA,OK,OK,PSW,PPAP LEVEL 3,2023-02-28 00:00:00,NOT OK,349528,,YMOK23-0035,,Common,OK,,,Yes,,OK,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74752087,74752087,2023-02-28,2023.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
74752088,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Rvc Pia To 17N400For Liftgate L600,Md-Elektronik Gmbh,349529,Md Elektronik,349529,,OK,OK,PSW,PPAP LEVEL 3,2023-02-28 00:00:00,NOT OK,349529,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,74752088,74752088,2023-02-28,2023.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
71196347,,,,,,,,,D,,X,,D,,D,,,,,X,,,Socket Housing 6P White,Te Connectivity Emea,1-969489-3,Te Connectivity,1-0969489-3,,OK,OK,PSW,PPAP LEVEL 2,2022-10-31 00:00:00,NOT OK,1-0969489-3,,,P-20-020157: Tool Duplication,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,,,X,,,,,,,X,,,X,,,71196347,71196347,2022-10-31,2022.0,10.0,31.0,4.0,44,,,,,,,,,,,,,,,,,,,,,,,,
71232311,,,,,,,,,D,,X,,D,,X,,,,,X,,,Connector 1P 0.250 Positive Lock Natural,Te Connectivity Emea,154719-1,Te Connectivity,0-0154719-1,,OK,OK,PSW,PPAP LEVEL 1,2016-01-07 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,,,X,,,,,,,X,,X,X,,,71232311,71232311,2016-01-07,2016.0,1.0,7.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,
71235010,,,X,D,,,,,,,X,,,,X,,,,,X,,,Connector 1P 0.250 Positive Lock Black,Te Connectivity Emea,926291-1,Te Connectivity,0-0926291-1,81AG-14488-ACA,OK,OK,PSW,PPAP LEVEL 1,2019-03-15 00:00:00,NOT OK,0-0926291-1,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,X,,,,,X,,X,,X,X,,,71235010,71235010,2019-03-15,2019.0,3.0,15.0,1.0,11,,,,,,,,,,,,,,,,,,,,,,,,
74752089,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Drvm Pia To 17N400 For Liftgate L775,Md-Elektronik Gmbh,349530,Md Elektronik,349530,,OK,OK,PSW,PPAP LEVEL 3,2023-02-28 00:00:00,NOT OK,349530,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,74752089,74752089,2023-02-28,2023.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
74752090,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Rvc Drvm Pia To 18C394 For Rcd L1-300 L2-980,Md-Elektronik Gmbh,349525,Md Elektronik,349525,,OK,OK,PSW,PPAP LEVEL 2,2023-06-21 00:00:00,NOT OK,349525,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,X,,X,,,,,,,,,X,,,,,,74752090,74752090,2023-06-21,2023.0,6.0,21.0,2.0,25,,,,,,,,,,,,,,,,,,,,,,,,
74752099,,,,,,,,,D,,,,D,,,,,,,,,,Ant V710 Front Door Mirror Camera Rhs L785,Md-Elektronik Gmbh,349544,Md Elektronik,349544,,OK,OK,PSW,PPAP LEVEL 3,2023-04-17 00:00:00,NOT OK,349544,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,,,,,,,,,,,,,,,,,,74752099,74752099,2023-04-17,2023.0,4.0,17.0,2.0,16,,,,,,,,,,,,,,,,,,,,,,,,
74752133,,,,,,,,,X,,,,D,,,,,,,,,,Ant V710 Rvc Pia To 18C394 For Rcd L300,Md-Elektronik Gmbh,349526,Md Elektronik,349526,,OK,OK,PSW,PPAP LEVEL 3,2023-02-28 00:00:00,NOT OK,349526,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,74752133,74752133,2023-02-28,2023.0,2.0,28.0,1.0,9,,,,,,,,,,,,,,,,,,,,,,,,
74752355,,,,,,,,,D,,,,D,,,,,,,,,,Assy L330,Yot-K,F000268849,Yot-K,F000268849,,OK,OK,PSW,PPAP LEVEL 3,2022-11-23 00:00:00,NOT OK,PZ3T-9H568-XXX,,YMOK_23-0142,YOT-K is Q1 Ford Self Certified Supplier,Common,To Be Requested,,,Yes,,OK,,OK,P (M1a),,,,,,,,,,,,,,,,,,,74752355,74752355,2022-11-23,2022.0,11.0,23.0,4.0,47,,,,,,,,,,,,,,,,,,,,,,,,
74753185,,,,,,,,,X,,,,D,,,,,,,,,,Ant Adas Caoxial Cable L1575,Md-Elektronik Gmbh,378987,Md Elektronik,378987,,OK,OK,PSW,PPAP LEVEL 2,2023-07-27 00:00:00,NOT OK,378987,,,"HU5T-18D813-AB
HU5T-18D814-AB
CU5T-14E042-MA
RTK031_G&G",Common,Requested,,2023-03-16 00:00:00,Yes,,To Be Requested,,OK,P,,X,,X,,,,,,,,,X,,,,,,74753185,74753185,2023-07-27,2023.0,7.0,27.0,3.0,30,,,,,,,,,,,,,2023-03-16,2023.0,3.0,16.0,1.0,11,,,,,,
74753240,,,,,,,,,,,,,D,,,,,,,,,,13 Pin Socket Cable Harnesswith Socket Seal (Ford Transit V710) Bundle 2 L620,Eh Connector Ab,32076-7,Eh Connector Ab,32076-7,,OK,OK,PSW,PPAP LEVEL 2,2024-06-12 00:00:00,NOT OK,32076-7,,YMOK_24-0031,,Common,To Be Requested,,,Yes,,OK,,OK,P,,,,,,,,,,,,,,,,,,,74753240,74753240,2024-06-12,2024.0,6.0,12.0,2.0,24,,,,,,,,,,,,,,,,,,,,,,,,
74753415,,,,,,,,,D,,,,D,,,,,,,,,,Fm1/Dab A Pillar Inline Grommet To Ln L815,Unuvar Elektronik San. Ve Tic. A.S,59019-0C,Unuvar Elektronik,59019-0C,,OK,OK,PSW,PPAP LEVEL 1,2022-09-14 00:00:00,NOT OK,PZ3T-18812-CCC,,,,Common,Does Not Exist,,,Yes,,To Be Requested,,OK,P2,,,,,,,,,,,,,,,,,,,74753415,74753415,2022-09-14,2022.0,9.0,14.0,3.0,37,,,,,,,,,,,,,,,,,,,,,,,,
74753416,,,,,,,,,D,,,,D,,,,,,,,,,Fm2 A Pillar Inline Grommet To Lna Lhd L815,Unuvar Elektronik San. Ve Tic. A.S,59018-0C,Unuvar Elektronik,59018-0C,,OK,OK,PSW,PPAP LEVEL 1,2022-09-14 00:00:00,NOT OK,PZ3T-18812-CBC,,,,Common,Does Not Exist,,,Yes,,To Be Requested,,OK,P2,,,,,,,,,,,,,,,,,,,74753416,74753416,2022-09-14,2022.0,9.0,14.0,3.0,37,,,,,,,,,,,,,,,,,,,,,,,,
74753417,,,,,,,,,D,,,,D,,,,,,,,,,Fm2 A Pillar Inline Grommet To Lna Rhd L815,Unuvar Elektronik San. Ve Tic. A.S,59020-0C,Unuvar Elektronik,59020-0C,,OK,OK,PSW,PPAP LEVEL 1,2022-09-14 00:00:00,NOT OK,PZ3T-18812-CDC,,,,Common,Does Not Exist,,,Yes,,To Be Requested,,OK,P2,,,,,,,,,,,,,,,,,,,74753417,74753417,2022-09-14,2022.0,9.0,14.0,3.0,37,,,,,,,,,,,,,,,,,,,,,,,,
74753578,,,,,,,,,X,,,,D,,,,,,,,,,Pigtail Fpl90-1 V710 L500,"Aptiv Connection Systems Hungary Kft, On Behalf Of Aptiv Services (Ireland)",47362398 ,Aptiv,47362398 ,PZ3T-14B047-UAA,OK,OK,PSW ,PPAP LEVEL 3,2023-05-10 00:00:00,NOT OK,47362398,,YOTK-091-2023  ,74752495 has been replaced by 74753578,Common,OK,,,Yes,,OK,,OK,P2,,X,,X,,,,,,,,,X,,,,,,74753578,74753578,2023-05-10,2023.0,5.0,10.0,2.0,19,,,,,,,,,,,,,,,,,,,,,,,,
74753940,,,,,,,,,D,,,,D,,,,,,,,,,Wire Harness L1565,Yot-K,PZ3T-9H568-XAC,Yot-K,PZ3T-9H568-XAC,PZ3T-9H568-XAC,OK,OK,PSW,PPAP LEVEL 3,2023-06-20 00:00:00,NOT OK,PZ3T-9H568-XXX,,YMOK_23-0157,X1PO2FH9 has been replaced by 74753940,Common,To Be Requested,,,Yes,,OK,,OK,P (M1a),,,,,,,,,,,,,,,,,,,74753940,74753940,2023-06-20,2023.0,6.0,20.0,2.0,25,,,,,,,,,,,,,,,,,,,,,,,,
74753946,,,,,,,,,D,,,,D,,,,,,,,,,Assy,Yot-K,PZ3T-9H568-YAC,Yot-K,PZ3T-9H568-YAC,PZ3T-9H568-YAC,OK,OK,PSW,PPAP LEVEL 3,2023-06-20 00:00:00,NOT OK,PZ3T-9H568-XXX,,YMOK_23-0156,X1PO2FJ1 has been replaced by 74753946,Common,To Be Requested,,,Yes,,OK,,OK,P (M1a),,,,,,,,,,,,,,,,,,,74753946,74753946,2023-06-20,2023.0,6.0,20.0,2.0,25,,,,,,,,,,,,,,,,,,,,,,,,
74754036,,,,,,,,,,,,,D,,,,,,,,,,Wire Harness L710,Yot-K,F000274916,Yot-K,F000274916,,PSW not found.,OK,,,,Not OK,,,,"X1PO2EY2 was replaced by 74754036 / According to YMO-K, this part isn't being used",Deleted,Does Not Exist,,,Yes,,To Be Requested,,Requested,P (M1a),,,,,,,,,,,,,,,,,,,74754036,74754036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74754872,,,,,,,,,D,,,,D,,,,,,,,,,Wire Harness,Yot-K,PZ3T-9H568-CAA,Yot-K,PZ3T-9H568-CAA,PZ3T-9H568-CAA,OK,OK,PSW,PPAP LEVEL 1,2024-01-26 00:00:00,NOT OK,PZ3T-9H568-XXX,,YMOK_24-0279,"YOT-K is Q1 Ford Self Certified Supplier / Only missing SOC from lab
Deviation: YEMEA-SQ-FORD--24-D018-2 (V710)",Common,To Be Requested,,,Yes,,OK,,OK,P (M1a),,,,,,,,,,,,,,,,,,,74754872,74754872,2024-01-26,2024.0,1.0,26.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
74754873,,,,,,,,,D,,,,D,,,,,,,,,,Wire Harness,Yot-K,PZ3T-9H568-TAD,Yot-K,PZ3T-9H568-TAD,PZ3T-9H568-TAD,OK,OK,PSW,PPAP LEVEL 1,2024-01-26 00:00:00,NOT OK,PZ3T-9H568-XXX,,,YOT-K is Q1 Ford Self Certified Supplier,Common,To Be Requested,,,Yes,,Requested,,OK,P (M1a),,,,,,,,,,,,,,,,,,,74754873,74754873,2024-01-26,2024.0,1.0,26.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
74754874,,,,,,,,,D,,,,D,,,,,,,,,,Wire Harness,Yot-K,PZ3T-9H568-UBD,Yot-K,PZ3T-9H568-UBD,PZ3T-9H568-UBD,OK,OK,PSW,PPAP LEVEL 1,2024-01-26 00:00:00,NOT OK,PZ3T-9H568-XXX,,,"YOT-K is Q1 Ford Self Certified Supplier / Missing SoC for Single Part 180FH303930 (YNA)
Deviation: YEMEA-SQ-FORD--24-D018-2 (V710)",Common,To Be Requested,,,Yes,,Requested,,OK,P (M1a),,,,,,,,,,,,,,,,,,,74754874,74754874,2024-01-26,2024.0,1.0,26.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
74756001,,,,,,,,,,,,,D,,,,,,,,,,360 Camera - Front J74 L485,Md-Elektronik Gmbh,	10472312,Md Elektronik,	10472312,,OK,OK,PSW,PPAP LEVEL 2,2024-11-06 00:00:00,OK,10472312,,YMOK_24-0211 ,Part added in BoM on 09-10-2024 according to STA 310355,Common,To Be Requested,,,Yes,,OK,,OK,P,,,,,,,,,,,,,,,,,,,74756001,74756001,2024-11-06,2024.0,11.0,6.0,4.0,45,,,,,,,,,,,,,,,,,,,,,,,,
7003106602,,,,,,,,,X,,,,D,,,,,,,,,,Eyelet Terminal 8.5Mm,Yna Cps,7003-1066-02,Aees,YC1T-14463-EA,,OK,OK,PSW,PPAP LEVEL 2,2025-02-18 00:00:00,OK,YC1T-14463-EA,,,,Common,OK,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,7003106602,7003106602,2025-02-18,2025.0,2.0,18.0,1.0,8,,,,,,,,,,,,,,,,,,,,,,,,
7003712402,,,,,,,,,D,,,,D,,,,,,,,,,Eyelet Terminal 6.5Mm,Yel-Bl,7003-7124-02,Yna Cps,7003-7124-02,YC1T-14463-AA,OK,OK,PSW,PPAP LEVEL 1,2018-11-19 00:00:00,NOT OK,7003-7124-02 ,,,Original Supplier: AEES,Common,Requested,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,7003712402,7003712402,2018-11-19,2018.0,11.0,19.0,4.0,47,,,,,,,,,,,,,,,,,,,,,,,,
7003751402,,,,,,,,,X,,,,D,,,,,,,,,,Eyelet Terminal,Yel-Bl,7003-7514-02,Yna Cps,7003-7514-02,,OK,OK,PSW,PPAP LEVEL 2,2019-10-11 00:00:00,NOT OK,,,,Original Supplier: Royal Die,Common,Does Not Exist,,,Yes,,To Be Requested,,OK,P1,,X,,X,,,,,,,,,X,,,,,,7003751402,7003751402,2019-10-11,2019.0,10.0,11.0,4.0,41,,,,,,,,,,,,,,,,,,,,,,,,
7003789002,,,,,,,,,X,,,,D,,,,,,,,,,Trmnl Eyllt Typ,Royal Die,R9418,Royal Die,R9418,PU5T-14463-AMA,OK,OK,PSW,PPAP LEVEL 2,2022-11-28 00:00:00,NOT OK,R9418-L,,YMOK_22-0159,,Common,Does Not Exist,,,Yes,,OK,,OK,P1,,X,,X,,,,,,,,,X,,,,,,7003789002,7003789002,2022-11-28,2022.0,11.0,28.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7003789402,,,,,,,,,X,,,,D,,,,,,,,,,Terminal,Royal Die,R9401-L,Royal Die,R9401-L,PU5T-14463-AYA,OK,OK,PSW,PPAP LEVEL 2,2022-11-28 00:00:00,NOT OK,R9401-L,,YMOK_22-0158,,Common,OK,,,Yes,,OK,,OK,P1,,X,,X,,,,,,,,,X,,,,,,7003789402,7003789402,2022-11-28,2022.0,11.0,28.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7003789502,,,,,,,,,X,,,,D,,,,,,,,,,Terminal,Royal Die,R9419-B,Royal Die,R9419-B,PU5T-14463-AVA,OK,OK,PSW,PPAP LEVEL 2,2023-01-25 00:00:00,NOT OK,PPAP LEVEL 2,,YMOK22-0163,,Common,Does Not Exist,,,Yes,,OK,,OK,P,,X,,X,,,,,,,,,X,,,,,,7003789502,7003789502,2023-01-25,2023.0,1.0,25.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,
7003789602,,,,,,,,,X,,,,D,,,,,,,,,,Terminal,Royal Die,R9306-L,Royal Die,R9306-L,PU5T-14463-AXA,OK,OK,PSW,PPAP LEVEL 2,2022-11-28 00:00:00,NOT OK,R9306-L,,YMOK_22-0064,,Common,Does Not Exist,,,Yes,,OK,,OK,P,,X,,X,,,,,,,,,X,,,,,,7003789602,7003789602,2022-11-28,2022.0,11.0,28.0,4.0,48,,,,,,,,,,,,,,,,,,,,,,,,
7003790302,,,,,,,,,,,,,D,,,,,,,,,,Terminal,Royal Die,R9403-B,Royal Die,R9403-B,,OK,OK,PSW,PPAP LEVEL 2,2023-04-28 00:00:00,NOT OK,R9403-B,,YMOK23-0082,,Common,Does Not Exist,,,Yes, ,OK,,OK,P2,,,,,,,,,,,,,,,,,,,7003790302,7003790302,2023-04-28,2023.0,4.0,28.0,2.0,17,,,,,,,,,,,,,,,,,,,,,,,,
